sent_text,lemmas_and_tags,link,author,name
"- Связь куда дольше, чем четыре года, - горечь в своих словах уже не пугает Драко.","[['-', 'None'], ['связь', 'NOUN'], ['куда', 'PRCL'], ['долгий', 'COMP'], [',', 'None'], ['чем', 'CONJ'], ['четыре', 'NUMR'], ['год', 'NOUN'], [',', 'None'], ['-', 'None'], ['горечь', 'NOUN'], ['в', 'PREP'], ['свой', 'ADJ'], ['слово', 'NOUN'], ['уже', 'ADVB'], ['не', 'PRCL'], ['пугать', 'VERB'], ['драко', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
- Господи.,"[['-', 'None'], ['господь', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Да я просто переживаю за тебя, дружище.","[['да', 'PRCL'], ['я', 'NPRO'], ['просто', 'PRCL'], ['переживать', 'VERB'], ['за', 'PREP'], ['ты', 'NPRO'], [',', 'None'], ['дружище', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Если ты потеряешь свой якорь, эта штука сожрёт тебя.","[['если', 'CONJ'], ['ты', 'NPRO'], ['потерять', 'VERB'], ['свой', 'ADJ'], ['якорь', 'NOUN'], [',', 'None'], ['этот', 'ADJ'], ['штука', 'NOUN'], ['сожрать', 'VERB'], ['ты', 'NPRO'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Я работаю в Мунго, помнишь?","[['я', 'NPRO'], ['работать', 'VERB'], ['в', 'PREP'], ['мунго', 'NOUN'], [',', 'None'], ['помнить', 'VERB'], ['?', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Я видел этих ребят, которые сидят на этой дури.","[['я', 'NPRO'], ['видеть', 'VERB'], ['этот', 'ADJ'], ['ребята', 'NOUN'], [',', 'None'], ['который', 'ADJ'], ['сидеть', 'VERB'], ['на', 'PREP'], ['этот', 'ADJ'], ['дурь', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Сидели, пока у них крышу не сорвало.","[['сидеть', 'VERB'], [',', 'None'], ['пока', 'ADVB'], ['у', 'PREP'], ['они', 'NPRO'], ['крыша', 'NOUN'], ['не', 'PRCL'], ['сорвать', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
- Я убил некоторых из них.,"[['-', 'None'], ['я', 'NPRO'], ['убить', 'VERB'], ['некоторый', 'ADJ'], ['из', 'PREP'], ['они', 'NPRO'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Я работаю палачом в Министерстве, помнишь?","[['я', 'NPRO'], ['работать', 'VERB'], ['палач', 'NOUN'], ['в', 'PREP'], ['министерство', 'NOUN'], [',', 'None'], ['помнить', 'VERB'], ['?', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Три стеклянных флакона со светящимся красноватым зельем со стуком опускаются на стол.,"[['три', 'NUMR'], ['стеклянный', 'ADJ'], ['флакон', 'NOUN'], ['с', 'PREP'], ['светящийся', 'ADJ'], ['красноватый', 'ADJ'], ['зелье', 'NOUN'], ['с', 'PREP'], ['стук', 'NOUN'], ['опускаться', 'VERB'], ['на', 'PREP'], ['стол', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"В глазах Забини что-то, отдалённо напоминающее страх.","[['в', 'PREP'], ['глаз', 'NOUN'], ['забиня', 'NOUN'], ['что-то', 'NPRO'], [',', 'None'], ['отдалённо', 'ADVB'], ['напоминать', 'PRT'], ['страх', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Или просто кажется.,"[['или', 'CONJ'], ['просто', 'PRCL'], ['казаться', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"- Прости, друг, но я скажу.","[['-', 'None'], ['простить', 'VERB'], [',', 'None'], ['друг', 'NOUN'], [',', 'None'], ['но', 'CONJ'], ['я', 'NPRO'], ['сказать', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Твой отец не стоит этого.,"[['твой', 'ADJ'], ['отец', 'NOUN'], ['не', 'PRCL'], ['стоить', 'VERB'], ['это', 'NPRO'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"- Чего? - спокойно спрашивает Драко, пряча флаконы в карман мантии.","[['-', 'None'], ['что', 'NPRO'], ['?', 'None'], ['-', 'None'], ['спокойно', 'ADVB'], ['спрашивать', 'VERB'], ['драко', 'NOUN'], [',', 'None'], ['прятать', 'GRND'], ['флакон', 'NOUN'], ['в', 'PREP'], ['карман', 'NOUN'], ['мантия', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
- Я делаю это не ради него.,"[['-', 'None'], ['я', 'NPRO'], ['делать', 'VERB'], ['это', 'PRCL'], ['не', 'PRCL'], ['ради', 'PREP'], ['оно', 'NPRO'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"- Начал-то, потому что побоялся разочаровать.","[['-', 'None'], ['начать-то', 'VERB'], [',', 'None'], ['потому', 'ADVB'], ['что', 'CONJ'], ['побояться', 'VERB'], ['разочаровать', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"- Сейчас я делаю это не ради него, - терпеливо исправляется он.","[['-', 'None'], ['сейчас', 'ADVB'], ['я', 'NPRO'], ['делать', 'VERB'], ['это', 'PRCL'], ['не', 'PRCL'], ['ради', 'PREP'], ['оно', 'NPRO'], [',', 'None'], ['-', 'None'], ['терпеливо', 'ADVB'], ['исправляться', 'VERB'], ['он', 'NPRO'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"- Просто скажи, что уверен в своём якоре.","[['-', 'None'], ['просто', 'PRCL'], ['сказать', 'VERB'], [',', 'None'], ['что', 'CONJ'], ['уверенный', 'ADJ'], ['в', 'PREP'], ['свой', 'ADJ'], ['якорь', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Что он никуда не исчезнет.,"[['что', 'CONJ'], ['он', 'NPRO'], ['никуда', 'ADVB'], ['не', 'PRCL'], ['исчезнуть', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Что ты не слетишь с катушек и завяжешь с этим.,"[['что', 'CONJ'], ['ты', 'NPRO'], ['не', 'PRCL'], ['слететь', 'VERB'], ['с', 'PREP'], ['катушка', 'NOUN'], ['и', 'CONJ'], ['завязать', 'VERB'], ['с', 'PREP'], ['это', 'NPRO'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
- Да.,"[['-', 'None'], ['да', 'PRCL'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
- Драко…,"[['-', 'None'], ['драко…', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Кто бы ни была эта девушка, просто, ну… скажи ей.","[['кто', 'NPRO'], ['бы', 'PRCL'], ['ни', 'PRCL'], ['быть', 'VERB'], ['этот', 'ADJ'], ['девушка', 'NOUN'], [',', 'None'], ['просто', 'PRCL'], [',', 'None'], ['ну…', 'None'], ['сказать', 'VERB'], ['она', 'NPRO'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Она - твой путь назад.,"[['она', 'NPRO'], ['-', 'None'], ['твой', 'ADJ'], ['путь', 'NOUN'], ['назад', 'ADVB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Если ты решишь закончить с этой гадостью.,"[['если', 'CONJ'], ['ты', 'NPRO'], ['решить', 'VERB'], ['закончить', 'VERB'], ['с', 'PREP'], ['этот', 'ADJ'], ['гадость', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Только на неё не действует…,"[['только', 'ADVB'], ['на', 'PREP'], ['она', 'NPRO'], ['не', 'PRCL'], ['действует…', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"- Спасибо, Забини.","[['-', 'None'], ['спасибо', 'INTJ'], [',', 'None'], ['забиня', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Я заскочу ещё.,"[['я', 'NPRO'], ['заскочить', 'VERB'], ['ещё', 'ADVB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Гермиона смотрит на пустое кресло, когда Малфой делает несколько плавных шагов к ней.","[['гермиона', 'NOUN'], ['смотреть', 'VERB'], ['на', 'PREP'], ['пустой', 'ADJ'], ['кресло', 'NOUN'], [',', 'None'], ['когда', 'CONJ'], ['малфа', 'NOUN'], ['делать', 'VERB'], ['несколько', 'ADVB'], ['плавный', 'ADJ'], ['шаг', 'NOUN'], ['к', 'PREP'], ['она', 'NPRO'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Он движется осторожно, почти хищно.","[['он', 'NPRO'], ['двигаться', 'VERB'], ['осторожно', 'ADVB'], [',', 'None'], ['почти', 'ADVB'], ['хищно', 'ADVB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"И боковое зрение рисует ей высокую, объятую чёрной мантией, фигуру и бельмо белоснежных волос.","[['и', 'CONJ'], ['боковой', 'ADJ'], ['зрение', 'NOUN'], ['рисовать', 'VERB'], ['она', 'NPRO'], ['высокий', 'ADJ'], [',', 'None'], ['объять', 'PRT'], ['чёрный', 'ADJ'], ['мантия', 'NOUN'], [',', 'None'], ['фигура', 'NOUN'], ['и', 'CONJ'], ['бельмо', 'NOUN'], ['белоснежный', 'ADJ'], ['волос', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Бельмо в её сознании и здравомыслии.,"[['бельмо', 'NOUN'], ['в', 'PREP'], ['её', 'ADJ'], ['сознание', 'NOUN'], ['и', 'CONJ'], ['здравомыслие', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Она не понимает его.,"[['она', 'NPRO'], ['не', 'PRCL'], ['понимать', 'VERB'], ['он', 'NPRO'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Не понимает.,"[['не', 'PRCL'], ['понимать', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"- Ты лжёшь им, - шепчет она.","[['-', 'None'], ['ты', 'NPRO'], ['лгать', 'VERB'], ['они', 'NPRO'], [',', 'None'], ['-', 'None'], ['шептать', 'VERB'], ['она', 'NPRO'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Это не беспомощный шёпот.,"[['это', 'PRCL'], ['не', 'PRCL'], ['беспомощный', 'ADJ'], ['шёпот', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Он громкий и злой.,"[['он', 'NPRO'], ['громкий', 'ADJ'], ['и', 'CONJ'], ['злой', 'ADJ'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"- Я знаю, - шепчет Драко в ответ.","[['-', 'None'], ['я', 'NPRO'], ['знать', 'VERB'], [',', 'None'], ['-', 'None'], ['шептать', 'VERB'], ['драко', 'NOUN'], ['в', 'PREP'], ['ответ', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
В его голосе лишь ирония и притворное сожаление.,"[['в', 'PREP'], ['он', 'NPRO'], ['голос', 'NOUN'], ['лишь', 'PRCL'], ['ирония', 'NOUN'], ['и', 'CONJ'], ['притворный', 'ADJ'], ['сожаление', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"- Я знаю, Грейнджер.","[['-', 'None'], ['я', 'NPRO'], ['знать', 'VERB'], [',', 'None'], ['грейнджер', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
У неё начинает болеть позвоночник.,"[['у', 'PREP'], ['она', 'NPRO'], ['начинать', 'VERB'], ['болеть', 'VERB'], ['позвоночник', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Она смотрит на пустое кресло так яростно, что колет за ушами.","[['она', 'NPRO'], ['смотреть', 'VERB'], ['на', 'PREP'], ['пустой', 'ADJ'], ['кресло', 'NOUN'], ['так', 'CONJ'], ['яростно', 'ADVB'], [',', 'None'], ['что', 'CONJ'], ['колет', 'NOUN'], ['за', 'PREP'], ['ухо', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"- Я пока не представляю, что это, но не смей применять своё… гнусное внушение на мне.","[['-', 'None'], ['я', 'NPRO'], ['пока', 'ADVB'], ['не', 'PRCL'], ['представлять', 'VERB'], [',', 'None'], ['что', 'CONJ'], ['это', 'PRCL'], [',', 'None'], ['но', 'CONJ'], ['не', 'PRCL'], ['сметь', 'VERB'], ['применять', 'VERB'], ['своё…', 'None'], ['гнусный', 'ADJ'], ['внушение', 'NOUN'], ['на', 'PREP'], ['я', 'NPRO'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"“На тебя это никогда не подействует, как бы я этого ни хотел.","[['“', 'None'], ['на', 'PREP'], ['ты', 'NPRO'], ['это', 'PRCL'], ['никогда', 'ADVB'], ['не', 'PRCL'], ['подействовать', 'VERB'], [',', 'None'], ['как', 'CONJ'], ['бы', 'PRCL'], ['я', 'NPRO'], ['это', 'NPRO'], ['ни', 'PRCL'], ['хотеть', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Никогда, Грейнджер”.","[['никогда', 'ADVB'], [',', 'None'], ['грейнджер', 'NOUN'], ['”', 'None'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Драко ведёт взглядом по бледному профилю, на который бросает синие тени зачарованная дымка стекла.","[['драко', 'NOUN'], ['вести', 'VERB'], ['взгляд', 'NOUN'], ['по', 'PREP'], ['бледный', 'ADJ'], ['профиль', 'NOUN'], [',', 'None'], ['на', 'PREP'], ['который', 'ADJ'], ['бросать', 'VERB'], ['синий', 'ADJ'], ['тень', 'NOUN'], ['зачаровать', 'PRT'], ['дымка', 'NOUN'], ['стекло', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Тонкие грифели ресниц загнуты кверху.,"[['тонкий', 'ADJ'], ['грифель', 'NOUN'], ['ресница', 'NOUN'], ['загнутый', 'ADJ'], ['кверху', 'ADVB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Волосы аккуратно уложены в узел на затылке - о школьных временах напоминают лишь несколько непослушных выбившихся прядей, плавными тугими кольцами застывшие около ушей.","[['волос', 'NOUN'], ['аккуратно', 'ADVB'], ['уложить', 'PRT'], ['в', 'PREP'], ['узел', 'NOUN'], ['на', 'PREP'], ['затылок', 'NOUN'], ['-', 'None'], ['о', 'PREP'], ['школьный', 'ADJ'], ['время', 'NOUN'], ['напоминать', 'VERB'], ['лишь', 'PRCL'], ['несколько', 'ADVB'], ['непослушный', 'ADJ'], ['выбиться', 'PRT'], ['прядь', 'NOUN'], [',', 'None'], ['плавный', 'ADJ'], ['тугой', 'ADJ'], ['кольцо', 'NOUN'], ['застывший', 'ADJ'], ['около', 'PREP'], ['ухо', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"- Советую тебе смириться с тем, что не все первые места будет занимать твоё имя.","[['-', 'None'], ['советовать', 'VERB'], ['ты', 'NPRO'], ['смириться', 'VERB'], ['с', 'PREP'], ['тем', 'CONJ'], [',', 'None'], ['что', 'CONJ'], ['не', 'PRCL'], ['всё', 'PRCL'], ['первый', 'ADJ'], ['место', 'NOUN'], ['быть', 'VERB'], ['занимать', 'VERB'], ['твой', 'ADJ'], ['имя', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"- Я не стремлюсь к лидерству, - чеканят её губы.","[['-', 'None'], ['я', 'NPRO'], ['не', 'PRCL'], ['стремиться', 'VERB'], ['к', 'PREP'], ['лидерство', 'NOUN'], [',', 'None'], ['-', 'None'], ['чеканить', 'VERB'], ['её', 'ADJ'], ['губа', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
- В отличие от некоторых.,"[['-', 'None'], ['в', 'PREP'], ['отличие', 'NOUN'], ['от', 'PREP'], ['некоторый', 'ADJ'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Ему хочется рассмеяться, но он всего лишь смотрит на её рот.","[['он', 'NPRO'], ['хотеться', 'VERB'], ['рассмеяться', 'VERB'], [',', 'None'], ['но', 'CONJ'], ['он', 'NPRO'], ['всего', 'ADVB'], ['лишь', 'PRCL'], ['смотреть', 'VERB'], ['на', 'PREP'], ['её', 'ADJ'], ['рот', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Он понимает, что каждый из их разговоров начинается ничем и ничем же заканчивается.","[['он', 'NPRO'], ['понимать', 'VERB'], [',', 'None'], ['что', 'CONJ'], ['каждый', 'ADJ'], ['из', 'PREP'], ['они', 'NPRO'], ['разговор', 'NOUN'], ['начинаться', 'VERB'], ['ничто', 'NPRO'], ['и', 'CONJ'], ['ничто', 'NPRO'], ['же', 'PRCL'], ['заканчиваться', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Дольше, чем четыре года.","[['долгий', 'COMP'], [',', 'None'], ['чем', 'CONJ'], ['четыре', 'NUMR'], ['год', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Куда дольше.,"[['куда', 'PRCL'], ['долгий', 'COMP'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"- Я узнаю твой секрет, Малфой.","[['-', 'None'], ['я', 'NPRO'], ['узнавать', 'VERB'], ['твой', 'ADJ'], ['секрет', 'NOUN'], [',', 'None'], ['малфа', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Даже не надейся, что я позволю тебе… позволю… делать из всех дураков.","[['даже', 'PRCL'], ['не', 'PRCL'], ['надеяться', 'VERB'], [',', 'None'], ['что', 'CONJ'], ['я', 'NPRO'], ['позволить', 'VERB'], ['тебе…', 'None'], ['позволю…', 'None'], ['делать', 'VERB'], ['из', 'PREP'], ['весь', 'ADJ'], ['дурак', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
- Дураков?,"[['-', 'None'], ['дурак', 'NOUN'], ['?', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Мне это не нужно.,"[['я', 'NPRO'], ['это', 'PRCL'], ['не', 'PRCL'], ['нужно', 'PRED'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
- А что тогда?,"[['-', 'None'], ['а', 'CONJ'], ['что', 'CONJ'], ['тогда', 'ADVB'], ['?', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
“Ничего”.,"[['“', 'None'], ['ничто', 'NPRO'], ['”', 'None'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Он молчит.,"[['он', 'NPRO'], ['молчать', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Его жизни больше не существует.,"[['он', 'NPRO'], ['жизнь', 'NOUN'], ['большой', 'COMP'], ['не', 'PRCL'], ['существовать', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Безликая тень, словно вместе с уродливой меткой несколько лет назад его тело покинул и огромный кусок его души.","[['безликий', 'ADJ'], ['тень', 'NOUN'], [',', 'None'], ['словно', 'CONJ'], ['вместе', 'ADVB'], ['с', 'PREP'], ['уродливый', 'ADJ'], ['метка', 'NOUN'], ['несколько', 'ADVB'], ['год', 'NOUN'], ['назад', 'ADVB'], ['он', 'NPRO'], ['тело', 'NOUN'], ['покинуть', 'VERB'], ['и', 'CONJ'], ['огромный', 'ADJ'], ['кусок', 'NOUN'], ['он', 'NPRO'], ['душа', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Словно он, идиот, надеялся, что что-то большое, и светлое, и запретное в его душе спасёт от падения.","[['словно', 'CONJ'], ['он', 'NPRO'], [',', 'None'], ['идиот', 'NOUN'], [',', 'None'], ['надеяться', 'VERB'], [',', 'None'], ['что', 'CONJ'], ['что-то', 'NPRO'], ['большой', 'ADJ'], [',', 'None'], ['и', 'CONJ'], ['светлый', 'ADJ'], [',', 'None'], ['и', 'CONJ'], ['запретный', 'ADJ'], ['в', 'PREP'], ['он', 'NPRO'], ['душа', 'NOUN'], ['спасти', 'VERB'], ['от', 'PREP'], ['падение', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Словно это чувство внутри, которое он поклялся не называть вслух, словно оно могло остановить его.","[['словно', 'CONJ'], ['это', 'PRCL'], ['чувство', 'NOUN'], ['внутри', 'PREP'], [',', 'None'], ['который', 'ADJ'], ['он', 'NPRO'], ['поклясться', 'VERB'], ['не', 'PRCL'], ['называть', 'VERB'], ['вслух', 'ADVB'], [',', 'None'], ['словно', 'CONJ'], ['оно', 'NPRO'], ['мочь', 'VERB'], ['остановить', 'VERB'], ['он', 'NPRO'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Удержать от падения.,"[['удержать', 'VERB'], ['от', 'PREP'], ['падение', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Всё в заднице, Грейнджер.","[['всё', 'PRCL'], ['в', 'PREP'], ['задница', 'NOUN'], [',', 'None'], ['грейнджер', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Всё, что касается меня - всё это в заднице.","[['всё', 'PRCL'], [',', 'None'], ['что', 'CONJ'], ['касаться', 'VERB'], ['я', 'NPRO'], ['-', 'None'], ['всё', 'PRCL'], ['это', 'PRCL'], ['в', 'PREP'], ['задница', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
И это даже не факт.,"[['и', 'CONJ'], ['это', 'PRCL'], ['даже', 'PRCL'], ['не', 'PRCL'], ['факт', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Это правило, которое скрежещет на зубах, когда я пытаюсь… хотя бы что-то.","[['это', 'PRCL'], ['правило', 'NOUN'], [',', 'None'], ['который', 'ADJ'], ['скрежетать', 'VERB'], ['на', 'PREP'], ['зуб', 'NOUN'], [',', 'None'], ['когда', 'CONJ'], ['я', 'NPRO'], ['пытаюсь…', 'None'], ['хотя', 'CONJ'], ['бы', 'PRCL'], ['что-то', 'NPRO'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Пытаюсь протянуть руку и коснуться твоих волос.,"[['пытаться', 'VERB'], ['протянуть', 'VERB'], ['рука', 'NOUN'], ['и', 'CONJ'], ['коснуться', 'VERB'], ['твой', 'ADJ'], ['волос', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Пытаюсь заговорить.,"[['пытаться', 'VERB'], ['заговорить', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Пытаюсь не провалиться под лёд.,"[['пытаться', 'VERB'], ['не', 'PRCL'], ['провалиться', 'VERB'], ['под', 'PREP'], ['лёд', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Даже сейчас.,"[['даже', 'PRCL'], ['сейчас', 'ADVB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Ты стоишь на твёрдой земле, а я - на тонком стекле с паутиной трещин.","[['ты', 'NPRO'], ['стоить', 'VERB'], ['на', 'PREP'], ['твёрдый', 'ADJ'], ['земля', 'NOUN'], [',', 'None'], ['а', 'CONJ'], ['я', 'NPRO'], ['-', 'None'], ['на', 'PREP'], ['тонкий', 'ADJ'], ['стекло', 'NOUN'], ['с', 'PREP'], ['паутина', 'NOUN'], ['трещина', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Разница в том, что ты не упадёшь.","[['разница', 'NOUN'], ['в', 'PREP'], ['тот', 'ADJ'], [',', 'None'], ['что', 'CONJ'], ['ты', 'NPRO'], ['не', 'PRCL'], ['упасть', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
А подо мной - бездна.,"[['а', 'CONJ'], ['под', 'PREP'], ['я', 'NPRO'], ['-', 'None'], ['бездна', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
И я в ужасе.,"[['и', 'CONJ'], ['я', 'NPRO'], ['в', 'PREP'], ['ужас', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"В ужасе от того, что ты держишь мою руку.","[['в', 'PREP'], ['ужас', 'NOUN'], ['от', 'PREP'], ['тот', 'ADJ'], [',', 'None'], ['что', 'CONJ'], ['ты', 'NPRO'], ['держать', 'VERB'], ['мой', 'ADJ'], ['рука', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Гермиона смотрит на пустое кресло, когда Драко выходит из комнаты и плотно закрывает за собой дверь.","[['гермиона', 'NOUN'], ['смотреть', 'VERB'], ['на', 'PREP'], ['пустой', 'ADJ'], ['кресло', 'NOUN'], [',', 'None'], ['когда', 'CONJ'], ['драко', 'NOUN'], ['выходить', 'VERB'], ['из', 'PREP'], ['комната', 'NOUN'], ['и', 'CONJ'], ['плотно', 'ADVB'], ['закрывать', 'VERB'], ['за', 'PREP'], ['себя', 'NPRO'], ['дверь', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"***     Он свинчивает крышку флакона и смотрит на красный дымок, тут же заструившийся из узкого горлышка.","[['*', 'None'], ['*', 'None'], ['*', 'None'], ['он', 'NPRO'], ['свинчивать', 'VERB'], ['крышка', 'NOUN'], ['флакон', 'NOUN'], ['и', 'CONJ'], ['смотреть', 'VERB'], ['на', 'PREP'], ['красный', 'ADJ'], ['дымка', 'NOUN'], [',', 'None'], ['тут', 'ADVB'], ['же', 'PRCL'], ['заструиться', 'PRT'], ['из', 'PREP'], ['узкий', 'ADJ'], ['горлышко', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
"Наклоняется и втягивает его носом, прикрывая глаза.","[['наклоняться', 'VERB'], ['и', 'CONJ'], ['втягивать', 'VERB'], ['он', 'NPRO'], ['нос', 'NOUN'], [',', 'None'], ['прикрывать', 'GRND'], ['глаз', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
У этой дряни нет запаха.,"[['у', 'PREP'], ['этот', 'ADJ'], ['дрянь', 'NOUN'], ['нет', 'PRED'], ['запах', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Зажать пальцем.,"[['зажать', 'VERB'], ['палец', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
Перевернуть.,"[['перевернуть', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/2279447,Чацкая,На стекле
